"","noise_price","noise_demand","cost","time","emotion","price","mu0","mut","structural","outcome","price_sensitive","price_category","ps_low","ps_medium","ps_high","predicted_treatment"
"6480",-0.416900947287529,-1.10842220178889,-0.317343087815326,10.0892005474798,6,25.264136895562,115.232015091222,103.186112746089,103.186112746089,102.077690544301,0.253866918187041,"high",0.00683484179272369,0.0172120218336238,0.994833500150609,"high"
"6482",0.457591235617915,1.1258638545628,2.38611412857096,6.22622054966583,6,10.6870706758305,-64.5400027612072,-261.759207963905,-261.759207963905,-260.633344109342,-2.74233337935345,"low",0.985825685253828,0.0437814504654334,0.00522295697970527,"low"
"6490",0.68378424738076,1.56604856879862,-0.874387336788627,1.4626802134057,4,18.9124804032797,-27.4230994441095,-306.236747366857,-306.236747366857,-304.670698798059,-3.18557748610274,"medium",0.121032529902022,0.830526628313487,0.0196491889289128,"medium"
"6492",0.31710172664277,0.644279752861185,-0.0582700310413943,9.57840034488447,7,23.4941996415769,56.6230934514406,-92.2758760603007,-92.2758760603007,-91.6315963074395,-0.619670093550848,"high",0.00481545588393702,0.0549431103331577,0.978765026308686,"high"
"6499",0.169005260399914,-0.870984537416787,-1.63920949200504,7.80354233093481,2,22.12986008171,55.332651707456,-87.7752852494644,-87.7752852494644,-88.6462697868812,-2.2333674146272,"high",0.0174449012981856,0.422033221999668,0.778932089095552,"high"
"6502",-0.931604200223767,0.284049576390821,0.786123577729993,5.88405535492768,7,13.7194596864432,-91.3370002485894,-381.279945765025,-381.279945765025,-380.995896188634,-2.73338571783699,"low",0.94690580871018,0.165407333897985,0.00554931360775106,"low"
"6505",0.836149575686863,-0.164370760594321,0.776327588229739,6.12792732735712,6,15.4259867774249,-65.4013729747739,-351.401285777303,-351.401285777303,-351.565656537897,-2.75668954957957,"low",0.954126602712011,0.165407333897985,0.00541372575364375,"low"
"6519",0.344721927231519,0.241654535030685,-1.07340758150729,7.98176818141661,4,21.2215247223936,14.3939908563805,-209.718062531085,-209.718062531085,-209.476407996054,-2.14015022859049,"medium",0.0166930072179738,0.771650608133654,0.210191903379344,"medium"
"6524",0.162023417496601,0.185232461883979,-0.96368427228526,10.3622232277101,2,26.8487280840096,116.566239150015,107.34702801334,107.34702801334,107.532260475224,0.828311957500771,"high",0.00683484179272369,0.0165600579049638,0.994909677701865,"high"
"6528",-0.334795135173135,0.548115963469892,-0.455627668880008,2.94822385447144,6,16.1382986653748,-101.076849370516,-457.857271684662,-457.857271684662,-457.309155721192,-3.35128082284193,"low",0.689417664411479,0.311294207982017,0.00814048011423694,"low"
"6533",1.38809080584095,0.872393579737722,-0.843533091906485,8.88560133033324,6,23.2330546063228,12.2165189455898,-238.197431154077,-238.197431154077,-237.325037574339,-1.4630580175735,"high",0.00732659325563496,0.694949440271843,0.490703550468814,"medium"
"6535",-1.13444084243432,-0.474299751218646,-1.10962563557545,4.00713792712592,2,17.8984843146505,36.8688556593749,-111.923292644587,-111.923292644587,-112.397592395806,-3.15655721703125,"medium",0.0220677467527471,0.809108949757133,0.0218748080044322,"medium"
"6541",0.534245703068921,0.4923646424734,0.189075846791444,1.39889273764001,6,15.4578492642652,-89.5796197310581,-413.54463679753,-413.54463679753,-413.052272155056,-3.15966032885097,"low",0.958158868718071,0.106182042964457,0.00679427266547864,"low"
"6542",0.690252584321337,0.243646649381442,-1.14231519390116,7.52116787352903,2,21.3040882372608,52.7781641679941,-90.431828035577,-90.431828035577,-90.1881813861955,-2.36109179160029,"medium",0.017249744544927,0.765902106169035,0.0582617124677504,"medium"
"6545",1.76479279253281,0.765593135554704,-0.091852540845421,2.94195288469891,6,17.017236515095,-101.108569926605,-477.374252922152,-477.374252922152,-476.608659786597,-3.35180949877675,"low",0.947329153521092,0.0959260242087011,0.00805680407445391,"low"
"6546",-0.193405520288424,0.651564917543979,-1.05372283699674,10.6019917697587,6,27.5376689790828,184.193799874534,360.968561019975,360.968561019975,361.620125937519,1.4032299979089,"high",0.00683484179272369,0.0165600579049638,0.994909677701865,"high"
"6551",0.803178843889122,1.09819993880564,-0.703225331912456,11.4330796965829,3,34.9800401214792,219.866281247756,569.198933730699,569.198933730699,570.297133669504,3.99554270825853,"high",0.00683484179272369,0.0172120218336238,0.995043195916479,"high"
"6552",0.286581798155,0.448785232451448,-1.1630441672219,7.69486663107743,2,21.0887280094007,54.2955392410747,-84.2668109538572,-84.2668109538572,-83.8180257214058,-2.28522303794627,"medium",0.015036926071856,0.653010879234513,0.307759082893856,"medium"
"6554",-1.11096884910379,-0.206638567215716,-0.214131974315129,8.28083251343466,7,18.4353293149199,-37.0341757034559,-326.531849982477,-326.531849982477,-326.738488549692,-1.95763108147794,"medium",0.0144947826443623,0.763747431394424,0.0244164259786747,"medium"
"6561",1.01332432577119,-0.191229141624352,-1.17476108739001,8.85451857509427,1,23.2877003953652,85.0670292443608,3.71617355662286,3.71617355662286,3.52494441499851,-1.49329707556392,"high",0.00732659325563496,0.453010595430542,0.82873239821447,"high"
"6562",-0.069070487959057,0.392882099004435,0.505827585132987,2.20023743856468,3,13.1683988336851,-0.654100003976467,-159.536230981146,-159.536230981146,-159.143348882141,-3.35513666679922,"low",0.980394183485507,0.0301998082003429,0.00496304267608391,"low"
"6574",-0.728684969128022,-1.24098274871843,-0.523048086925987,3.80379412279313,5,16.2809640306827,-61.2940275104673,-356.458181598019,-356.458181598019,-357.699164346737,-3.22588055020935,"low",0.504727271943095,0.493946970734423,0.0101107226567591,"low"
"6579",-0.113020777648887,-0.49185467725466,-0.783786941449911,8.04427999489134,2,20.2221902845553,57.9030642401532,-67.6705408621896,-67.6705408621896,-68.1623955394442,-2.10484678799234,"medium",0.0168657983067068,0.836545939546409,0.0492630149961816,"medium"
"6585",0.323047615096447,0.210430312037321,-0.964042708758303,7.44818664271933,4,20.455851829616,4.37528711592878,-232.144912343916,-232.144912343916,-231.934482031879,-2.39061782210178,"medium",0.0197840488125737,0.765902106169035,0.0575694134345803,"medium"
"6589",0.846836469233993,0.307466328638707,-1.93271057568492,10.8064836304191,7,27.9284323861997,236.525023923201,561.961149117144,561.961149117144,562.268615445783,1.95035748461716,"high",0.00683484179272369,0.00588591719605525,0.995057365494254,"high"
"6599",-0.343892683151644,-2.45745187171181,1.82064665034129,4.62311901738613,4,15.2935836561677,22.3131306666685,-127.085100159174,-127.085100159174,-129.542552030886,-1.94217173333329,"low",0.714932857143415,0.247976511468794,0.00740754498919628,"low"
"6603",-0.0767486005303292,-0.760958116527889,1.16786201210413,6.0665415985246,5,13.4147628588347,-38.0622547868971,-250.09902127679,-250.09902127679,-250.859979393318,-2.76124509573794,"low",0.981810986197972,0.0650705698496483,0.00509530222736787,"low"
"6606",0.879120104086623,1.03648080905954,-0.100612708345483,3.2497642284836,6,16.2567560784159,-99.1254646117973,-455.352387488151,-455.352387488151,-454.315906679091,-3.31875774352996,"low",0.941715324988475,0.0959260242087011,0.00805680407445391,"low"
"6622",-0.347849597453236,-0.0168467774657733,-1.59200811918372,7.56937153661786,6,21.3562495117805,-40.4511319563346,-383.114572807045,-383.114572807045,-383.131419584511,-2.34085219927224,"medium",0.0171899806156156,0.424357414161177,0.641312209216383,"high"
"6629",-1.35074967497906,-0.564790974167054,-0.885110438401317,4.65287948387811,6,19.7700241165333,-10.0547171519053,-267.173206608114,-267.173206608114,-267.737997582281,-1.83424528586509,"medium",0.013989578384493,0.766721064343419,0.253318689231527,"medium"
"6630",0.0391829238516159,0.0122162178269365,0.698423468457833,5.00409549314256,3,21.3432925744849,70.0205475585422,-36.6520600585162,-36.6520600585162,-36.6398438406893,-0.999315081381925,"medium",0.00596448924299849,0.388740665134297,0.428002569115141,"high"
"6631",-0.291891581140615,0.0514823853245345,0.810338613944847,7.95974121160104,2,16.507285097431,56.9548843170236,-47.1154855409174,-47.1154855409174,-47.0640031555928,-2.15225578414882,"low",0.434831067011334,0.542481835402817,0.00769524970440666,"medium"
"6634",-0.884934432467208,0.721744899828111,0.125883683054073,4.72625791062034,2,19.1989683189523,68.5458721626049,-30.2407448603419,-30.2407448603419,-29.5189999605138,-1.57270639186975,"medium",0.0078966694883059,0.749048618260896,0.0540632591324433,"medium"
"6635",0.933244402372339,1.56347951760799,-1.45650144032984,8.98894413687013,2,23.8367517770546,72.834537328421,-39.5926052868152,-39.5926052868152,-38.0291257692072,-1.35827313357895,"high",0.00683484179272369,0.404501477026798,0.911793679530089,"high"
"6639",2.52828860965504,1.17422739541602,-0.111350700879012,2.38849354621159,4,17.801451022743,-34.6904602074318,-310.061925314249,-310.061925314249,-308.887697918833,-3.36726150518579,"medium",0.939521031204478,0.0959260242087011,0.00805680407445391,"low"
"6642",0.150187063069038,-0.181581858607973,-1.52516310187403,4.02617019076986,6,20.5092745853937,-88.8037579032251,-517.045118433157,-517.045118433157,-517.226700291765,-3.14672929838708,"medium",0.0220677467527471,0.636638485757887,0.150150532430113,"medium"
"6656",1.56566111909021,-0.000423084264466911,1.44252882954755,5.71214880993343,1,15.0431625971786,74.0631992182589,4.95972288286574,4.95972288286574,4.95929979860128,-2.59368007817411,"low",0.976252085270814,0.066578269375625,0.00528874571832406,"low"
"6666",-1.68817786009006,-1.37871625620401,-0.667563731265875,7.76479981264912,7,18.0585577911667,-57.6585432756994,-378.484250359569,-378.484250359569,-379.862966615773,-2.25226490393856,"medium",0.0202070203051094,0.838276605490634,0.0293009012816618,"medium"
"6667",0.00016608374850634,0.278335422373523,-0.529540845422053,9.38575994237431,2,22.8024999726017,82.2084400215692,-3.96576451570513,-3.96576451570513,-3.68742909333161,-0.889577998921542,"high",0.00683484179272369,0.198679662483142,0.917088275648617,"high"
"6671",-1.37462876212737,-0.268634724388557,-1.69470200878086,4.38985229241199,7,20.1396697650624,-86.9298081649715,-503.679608263995,-503.679608263995,-503.948242988384,-2.67042583092816,"medium",0.0163115739318015,0.45738917273661,0.49783707393951,"high"
"6675",-0.0753096454354341,-0.060746258672687,-0.0770751729871456,11.4756986201058,3,37.0748863232594,224.705868482207,612.901685617806,612.901685617806,612.840939359133,4.15686228274025,"high",0.00580288862159159,0.0236165683130963,0.994833500150609,"high"
"6678",0.296399428450052,-0.560647229109972,0.387182932095212,10.9591390874459,5,33.4098713425744,219.767253153724,553.088362360519,553.088362360519,552.527715131409,2.39534506307447,"high",0.00377208179895419,0.0259116665226266,0.991268296296823,"high"
"6680",0.43124288548979,1.40903733154111,1.19577311191858,3.47688739969667,4,11.6418491178513,-31.4598611490035,-207.787146239745,-207.787146239745,-206.378108908204,-3.28649652872509,"low",0.988915833815057,0.00925683256380685,0.00467100285039636,"low"
"6683",0.74438983185693,0.0192099721584675,-0.528453373905232,9.32215181158374,4,23.3412945909919,61.107830772959,-76.3541163301324,-76.3541163301324,-76.3349063579739,-0.972304230676025,"high",0.00683484179272369,0.234160176862497,0.898889984263419,"high"
"6694",0.765659625636769,1.0156373898803,0.0889565363734861,11.9669141693083,5,45.0607433432236,412.323651860764,1729.55575682594,1729.55575682594,1730.57139421582,6.24647303721528,"high",0.00441818133864419,0.0243799508889648,0.992015211825808,"high"
"6699",1.24451124311156,-0.969252518901923,0.797142951486693,3.26057699986,4,13.6480230889295,-32.6943790646618,-241.092020167087,-241.092020167087,-242.061272685989,-3.31735947661655,"low",0.982111574419898,0.0195110975453024,0.00496304267608391,"low"
"6700",0.876633227205411,-0.252752595359457,0.173139142953269,4.6895031575733,5,20.4758599550937,14.8985747425315,-200.305631722736,-200.305631722736,-200.558384318095,-1.70202850514937,"medium",0.0159290556508246,0.749048618260896,0.0413769192885841,"medium"
"6705",1.11563515567257,-0.890733751442782,-1.35358242362883,4.75682566062743,2,23.6955548267208,70.6018647555284,-46.4497574467863,-46.4497574467863,-47.3404911982291,-1.46990676222358,"high",0.00741474602904781,0.504893526304206,0.870724827032784,"high"
"6709",-0.930115970699182,1.33009302020384,-1.5507962003871,11.4128030484038,6,29.7505459800962,335.19101808784,975.396045900443,975.396045900443,976.726138920647,3.91985030146401,"high",0.00683484179272369,0.00622763407971496,0.994856530936618,"high"
"6712",0.328763800530914,0.776248915379865,-0.462755844849175,7.09150090721639,2,18.9401964450775,49.6416823545806,-83.6183534203598,-83.6183534203598,-82.8421045049799,-2.51791588227097,"medium",0.040715674901164,0.823599931561586,0.0100415742575844,"medium"
"6727",-0.973657001377542,-0.381113597606747,0.285780452085392,11.0398576827092,5,32.7136526133879,232.195527690412,599.228079454401,599.228079454401,598.846965856794,2.64391055380825,"high",0.00441324529151229,0.025883833331345,0.991268296296823,"high"
"6730",-0.328916429288055,-0.643476083977554,0.653190486139853,7.30021488881542,3,15.7330349434643,26.6007453389706,-120.344628388579,-120.344628388579,-120.988104472557,-2.44664182203431,"low",0.800329605419049,0.321709647279722,0.00595434603896798,"low"
"6736",1.16396378157572,-0.363338423698433,2.23786256437249,1.181878632009,4,10.161111330637,-22.2090290019356,-166.70920659298,-166.70920659298,-167.072545016679,-3.05522572504839,"low",0.991234782781841,0.0102332182073083,0.00467100285039636,"low"
"6741",-1.42984403956874,-2.05046046396821,-0.576120360483724,11.8308644334707,5,37.2010339683041,381.178936974632,1352.79158759452,1352.79158759452,1350.74112713055,5.62357873949264,"high",0.00683484179272369,0.0172120218336238,0.995043195916479,"high"
"6752",-1.13736460138408,-0.408269475227519,-1.07180418741031,4.17125774482746,5,18.0086928920086,-51.7984446492766,-361.184987550634,-361.184987550634,-361.593257025861,-3.03596889298553,"medium",0.0220677467527471,0.809108949757133,0.0218748080044322,"medium"
"6755",0.805713673969729,0.299858821343128,-1.92732877958324,5.29274966165279,4,24.1732381878132,39.1248518619812,-156.37657007952,-156.37657007952,-156.076711258176,-1.52187870345047,"high",0.00741474602904781,0.234721649018154,0.966662736556023,"high"
"6765",-0.0431419529824412,-0.76670735722948,-0.0246157160934864,8.64777703978259,3,19.9574551038927,49.5923638822121,-90.9233597969849,-90.9233597969849,-91.6900671542144,-1.6802545372596,"medium",0.0135282823449769,0.769051451090428,0.0696345219848624,"medium"
"6767",0.531207298567272,2.42317651108893,0.159234384612252,9.35340067538327,2,22.5866538204396,81.3590691942971,-5.91786354649987,-5.91786354649987,-3.49468703541093,-0.932046540285145,"high",0.00441324529151229,0.28860811242621,0.700886367163513,"high"
"6768",-0.533023667702098,-0.378702617965611,-1.70213760177247,3.29513223564867,7,20.1674241131007,-131.895658395556,-639.904315906746,-639.904315906746,-640.283018524711,-3.31279511993651,"medium",0.0339876844478202,0.719586644809814,0.218927871582268,"medium"
"6771",-1.17181394124644,-1.03649124118006,-0.92735081796037,4.82765299673362,1,21.2197145975218,87.4147951142176,18.2699203364103,18.2699203364103,17.2334290952302,-1.25852048857824,"medium",0.0069171190945887,0.492532120445018,0.891251866632161,"high"
"6777",-0.46514142672865,-0.443725923112011,0.775178760329796,9.28850577780477,5,20.7036762081714,49.2582655242892,-97.203130974666,-97.203130974666,-97.646856897778,-1.01483468951422,"medium",0.00628534490507523,0.388829737740204,0.44580436447782,"high"
